REGION,SETTLEMENTDATE,TOTALDEMAND,RRP_MWh,PERIODTYPE,RRP_KWh,max rrp,min rrp,min Totaldemand,max totaldemand
NSW1,21/11/18 3:30,6047.67,59.17,TRADE,0.05917,,,,
NSW1,21/11/18 4:00,6123.93,60.28,TRADE,0.06028,,,,
NSW1,21/11/18 4:30,6344.78,63.15,TRADE,0.06315,,,,
NSW1,21/11/18 5:00,6540.76,65.97,TRADE,0.06597,,,,
NSW1,21/11/18 5:30,6982.26,61.86,TRADE,0.06186,,,,
NSW1,21/11/18 6:00,7396.39,60.99,TRADE,0.06099,,,,
NSW1,21/11/18 6:30,7645.21,65.66,TRADE,0.06566,,,,
NSW1,21/11/18 7:00,7905.85,69.44,TRADE,0.06944,,,,
NSW1,21/11/18 7:30,8040.71,68.17,TRADE,0.06817,,,,
NSW1,21/11/18 8:00,8070.45,65.99,TRADE,0.06599,,,,
NSW1,21/11/18 8:30,8220.96,71.81,TRADE,0.07181,,,,
NSW1,21/11/18 9:00,8281.56,88.9,TRADE,0.0889,,,,
NSW1,21/11/18 9:30,8345.81,98.69,TRADE,0.09869,,,,
NSW1,21/11/18 10:00,8361.42,89.58,TRADE,0.08958,,,,
NSW1,21/11/18 10:30,8366.08,82.26,TRADE,0.08226,,,,
NSW1,21/11/18 11:00,8466.02,94.63,TRADE,0.09463,,,,
NSW1,21/11/18 11:30,8412.3,79.33,TRADE,0.07933,,,,
NSW1,21/11/18 12:00,8468.53,87.75,TRADE,0.08775,,,,
NSW1,21/11/18 12:30,8337.57,75.54,TRADE,0.07554,,,,
NSW1,21/11/18 13:00,8335.62,77.85,TRADE,0.07785,,,,
NSW1,21/11/18 13:30,8377.53,107,TRADE,0.107,,,,
NSW1,21/11/18 14:00,8391.62,76.05,TRADE,0.07605,,,,
NSW1,21/11/18 14:30,8316.27,76.05,TRADE,0.07605,,,,
NSW1,21/11/18 15:00,8266.93,70.57,TRADE,0.07057,,,,
NSW1,21/11/18 15:30,8352.86,90.24,TRADE,0.09024,,,,
NSW1,21/11/18 16:00,8389.42,80.82,TRADE,0.08082,,,,
NSW1,21/11/18 16:30,8383.18,80.12,TRADE,0.08012,,,,
NSW1,21/11/18 17:00,8449.48,89.16,TRADE,0.08916,,,,
NSW1,21/11/18 17:30,8383.53,92.49,TRADE,0.09249,,,,
NSW1,21/11/18 18:00,8420.71,100.02,TRADE,0.10002,,,,
NSW1,21/11/18 18:30,8241.59,100.59,TRADE,0.10059,,,,
NSW1,21/11/18 19:00,8268.41,112.04,TRADE,0.11204,,,,
NSW1,21/11/18 19:30,8349.77,126.29,TRADE,0.12629,,,,
NSW1,21/11/18 20:00,8261.4,117.36,TRADE,0.11736,,,,
NSW1,21/11/18 20:30,8099.74,117.93,TRADE,0.11793,,,,
NSW1,21/11/18 21:00,7878.11,91.12,TRADE,0.09112,,,,
NSW1,21/11/18 21:30,7802.07,81.5,TRADE,0.0815,,,,
NSW1,21/11/18 22:00,7650.54,81.66,TRADE,0.08166,,,,
NSW1,21/11/18 22:30,7615.23,77.36,TRADE,0.07736,,,,
NSW1,21/11/18 23:00,7526.04,67.84,TRADE,0.06784,,,,
NSW1,21/11/18 23:30,7372.65,61.98,TRADE,0.06198,,,,
NSW1,22/11/18 0:00,7183.04,59.52,TRADE,0.05952,,,,
NSW1,22/11/18 0:30,6943.77,56.35,TRADE,0.05635,,,,
NSW1,22/11/18 1:00,6746.14,56.89,TRADE,0.05689,,,,
NSW1,22/11/18 1:30,6488.79,62.65,TRADE,0.06265,,,,
NSW1,22/11/18 2:00,6274.68,58.84,TRADE,0.05884,,,,
NSW1,22/11/18 2:30,6126.04,59.59,TRADE,0.05959,,,,
NSW1,22/11/18 3:00,6086.72,60.14,TRADE,0.06014,,,,
NSW1,22/11/18 3:30,6083.95,59.52,TRADE,0.05952,,,,
NSW1,22/11/18 4:00,6147.96,59.59,TRADE,0.05959,,,,
NSW1,22/11/18 4:30,6332.74,59.33,TRADE,0.05933,,,,
NSW1,22/11/18 5:00,6436.22,55.67,TRADE,0.05567,,,,
NSW1,22/11/18 5:30,6951.29,57.77,TRADE,0.05777,,,,
NSW1,22/11/18 6:00,7350.09,60.69,TRADE,0.06069,,,,
NSW1,22/11/18 6:30,7565.48,63.7,TRADE,0.0637,,,,
NSW1,22/11/18 7:00,7776.39,73.67,TRADE,0.07367,,,,
NSW1,22/11/18 7:30,7827.66,68.64,TRADE,0.06864,,,,
NSW1,22/11/18 8:00,7833.03,69.49,TRADE,0.06949,,,,
NSW1,22/11/18 8:30,7911.56,72.09,TRADE,0.07209,,,,
NSW1,22/11/18 9:00,7784.93,65.59,TRADE,0.06559,,,,
NSW1,22/11/18 9:30,7619.79,64.56,TRADE,0.06456,,,,
NSW1,22/11/18 10:00,7669.6,74.06,TRADE,0.07406,,,,
NSW1,22/11/18 10:30,7527.02,57.76,TRADE,0.05776,,,,
NSW1,22/11/18 11:00,7373.3,58.85,TRADE,0.05885,,,,
NSW1,22/11/18 11:30,7259.54,60.89,TRADE,0.06089,,,,
NSW1,22/11/18 12:00,7198.95,59.27,TRADE,0.05927,,,,
NSW1,22/11/18 12:30,7135.41,57.54,TRADE,0.05754,,,,
NSW1,22/11/18 13:00,7142.02,56.85,TRADE,0.05685,,,,
NSW1,22/11/18 13:30,7136.34,57.84,TRADE,0.05784,,,,
NSW1,22/11/18 14:00,7124.6,55.56,TRADE,0.05556,,,,
NSW1,22/11/18 14:30,7208.99,52.68,TRADE,0.05268,,,,
NSW1,22/11/18 15:00,7339.05,54.47,TRADE,0.05447,,,,
NSW1,22/11/18 15:30,7476.36,57.89,TRADE,0.05789,,,,
NSW1,22/11/18 16:00,7607.67,70.06,TRADE,0.07006,,,,
NSW1,22/11/18 16:30,7788.99,81.15,TRADE,0.08115,,,,
NSW1,22/11/18 17:00,7933.06,83.74,TRADE,0.08374,,,,
NSW1,22/11/18 17:30,7954.53,76.41,TRADE,0.07641,,,,
NSW1,22/11/18 18:00,8040.37,62.64,TRADE,0.06264,,,,
NSW1,22/11/18 18:30,7987.28,61.39,TRADE,0.06139,,,,
NSW1,22/11/18 19:00,8052.91,79.96,TRADE,0.07996,,,,
NSW1,22/11/18 19:30,8112.61,99.33,TRADE,0.09933,,,,
NSW1,22/11/18 20:00,8001.27,67.37,TRADE,0.06737,,,,
NSW1,22/11/18 20:30,7785.96,67.15,TRADE,0.06715,,,,
NSW1,22/11/18 21:00,7493.25,53.82,TRADE,0.05382,,,,
NSW1,22/11/18 21:30,7417.52,58.51,TRADE,0.05851,,,,
NSW1,22/11/18 22:00,7284.66,58.97,TRADE,0.05897,,,,
NSW1,22/11/18 22:30,7227.2,58.58,TRADE,0.05858,,,,
NSW1,22/11/18 23:00,7095.69,56.18,TRADE,0.05618,,,,
NSW1,22/11/18 23:30,7031.85,59.55,TRADE,0.05955,,,,
NSW1,23/11/18 0:00,6904.7,62.19,TRADE,0.06219,,,,
NSW1,23/11/18 0:30,6724.59,62.66,TRADE,0.06266,,,,
NSW1,23/11/18 1:00,6520.71,58.19,TRADE,0.05819,,,,
NSW1,23/11/18 1:30,6192.78,56.3,TRADE,0.0563,,,,
NSW1,23/11/18 2:00,5988.12,53.13,TRADE,0.05313,,,,
NSW1,23/11/18 2:30,5823.6,50.07,TRADE,0.05007,,,,
NSW1,23/11/18 3:00,5771.53,49.89,TRADE,0.04989,,,,
NSW1,23/11/18 3:30,5783.34,52.51,TRADE,0.05251,,,,
NSW1,23/11/18 4:00,5878.03,53.91,TRADE,0.05391,,,,
NSW1,23/11/18 4:30,6117.63,60.86,TRADE,0.06086,,,,
NSW1,23/11/18 5:00,6290.2,58.46,TRADE,0.05846,,,,
NSW1,23/11/18 5:30,6770.16,61.98,TRADE,0.06198,,,,
NSW1,23/11/18 6:00,7184.83,85.42,TRADE,0.08542,,,,
NSW1,23/11/18 6:30,7400.91,97.09,TRADE,0.09709,,,,
NSW1,23/11/18 7:00,7560.14,105.65,TRADE,0.10565,,,,
NSW1,23/11/18 7:30,7546.6,78.34,TRADE,0.07834,,,,
NSW1,23/11/18 8:00,7389.9,59.85,TRADE,0.05985,,,,
NSW1,23/11/18 8:30,7357.56,60.18,TRADE,0.06018,,,,
NSW1,23/11/18 9:00,7270.98,59.52,TRADE,0.05952,,,,
NSW1,23/11/18 9:30,7155.69,57.61,TRADE,0.05761,,,,
NSW1,23/11/18 10:00,7120.13,59.27,TRADE,0.05927,,,,
NSW1,23/11/18 10:30,7131.31,60.95,TRADE,0.06095,,,,
NSW1,23/11/18 11:00,7047.82,59.52,TRADE,0.05952,,,,
NSW1,23/11/18 11:30,6985.17,59.52,TRADE,0.05952,,,,
NSW1,23/11/18 12:00,6960.44,60.05,TRADE,0.06005,,,,
NSW1,23/11/18 12:30,6936.21,59.44,TRADE,0.05944,,,,
NSW1,23/11/18 13:00,6976.66,59.42,TRADE,0.05942,,,,
NSW1,23/11/18 13:30,6894.86,59.7,TRADE,0.0597,,,,
NSW1,23/11/18 14:00,6896.32,59.63,TRADE,0.05963,,,,
NSW1,23/11/18 14:30,6892.44,59.48,TRADE,0.05948,,,,
NSW1,23/11/18 15:00,7076.66,59.25,TRADE,0.05925,,,,
NSW1,23/11/18 15:30,7260.3,66.8,TRADE,0.0668,,,,
NSW1,23/11/18 16:00,7341.69,76.02,TRADE,0.07602,,,,
NSW1,23/11/18 16:30,7417.33,78.68,TRADE,0.07868,,,,
NSW1,23/11/18 17:00,7588.58,94.52,TRADE,0.09452,,,,
NSW1,23/11/18 17:30,7612.18,102.8,TRADE,0.1028,,,,
NSW1,23/11/18 18:00,7625.65,93.23,TRADE,0.09323,,,,
NSW1,23/11/18 18:30,7617.8,102.3,TRADE,0.1023,,,,
NSW1,23/11/18 19:00,7696.26,109.01,TRADE,0.10901,,,,
NSW1,23/11/18 19:30,7819.52,156.47,TRADE,0.15647,,,,
NSW1,23/11/18 20:00,7728.33,104.74,TRADE,0.10474,,,,
NSW1,23/11/18 20:30,7589.62,86.23,TRADE,0.08623,,,,
NSW1,23/11/18 21:00,7404.95,82.87,TRADE,0.08287,,,,
NSW1,23/11/18 21:30,7373.04,83.39,TRADE,0.08339,,,,
NSW1,23/11/18 22:00,7265.69,72.5,TRADE,0.0725,,,,
NSW1,23/11/18 22:30,7274.93,89.74,TRADE,0.08974,,,,
NSW1,23/11/18 23:00,7162.29,76.81,TRADE,0.07681,,,,
NSW1,23/11/18 23:30,7025.92,62.3,TRADE,0.0623,,,,
NSW1,24/11/18 0:00,6907.11,57.64,TRADE,0.05764,,,,
NSW1,24/11/18 0:30,6705.21,55.12,TRADE,0.05512,,,,
NSW1,24/11/18 1:00,6527.35,58.56,TRADE,0.05856,,,,
NSW1,24/11/18 1:30,6229.61,59.23,TRADE,0.05923,,,,
NSW1,24/11/18 2:00,5987.95,54.14,TRADE,0.05414,,,,
NSW1,24/11/18 2:30,5840.43,51.75,TRADE,0.05175,,,,
NSW1,24/11/18 3:00,5791.81,55.37,TRADE,0.05537,,,,
NSW1,24/11/18 3:30,5694.7,55.18,TRADE,0.05518,,,,
NSW1,24/11/18 4:00,5724.04,52.09,TRADE,0.05209,,,,
NSW1,24/11/18 4:30,5803.46,51.43,TRADE,0.05143,,,,
NSW1,24/11/18 5:00,5830.84,54.19,TRADE,0.05419,,,,
NSW1,24/11/18 5:30,6014.8,62.95,TRADE,0.06295,,,,
NSW1,24/11/18 6:00,6191.35,63.3,TRADE,0.0633,,,,
NSW1,24/11/18 6:30,6404.22,62.42,TRADE,0.06242,,,,
NSW1,24/11/18 7:00,6542.77,55.89,TRADE,0.05589,,,,
NSW1,24/11/18 7:30,6691.29,49.79,TRADE,0.04979,,,,
NSW1,24/11/18 8:00,6609.05,51.33,TRADE,0.05133,,,,
NSW1,24/11/18 8:30,6702.16,51.71,TRADE,0.05171,,,,
NSW1,24/11/18 9:00,6602.02,50.63,TRADE,0.05063,,,,
NSW1,24/11/18 9:30,6599.92,50.52,TRADE,0.05052,,,,
NSW1,24/11/18 10:00,6504.17,45.49,TRADE,0.04549,,,,
NSW1,24/11/18 10:30,6488.66,52.82,TRADE,0.05282,,,,
NSW1,24/11/18 11:00,6523.7,50.16,TRADE,0.05016,,,,
NSW1,24/11/18 11:30,6412.83,44.11,TRADE,0.04411,,,,
NSW1,24/11/18 12:00,6412.09,50.75,TRADE,0.05075,,,,
NSW1,24/11/18 12:30,6492.12,53.13,TRADE,0.05313,,,,
NSW1,24/11/18 13:00,6388.68,52.51,TRADE,0.05251,,,,
NSW1,24/11/18 13:30,6314.82,51.51,TRADE,0.05151,,,,
NSW1,24/11/18 14:00,6360.05,52.5,TRADE,0.0525,,,,
NSW1,24/11/18 14:30,6385.61,56.8,TRADE,0.0568,,,,
NSW1,24/11/18 15:00,6491.66,53.43,TRADE,0.05343,,,,
NSW1,24/11/18 15:30,6571.27,55.1,TRADE,0.0551,,,,
NSW1,24/11/18 16:00,6689.98,65.23,TRADE,0.06523,,,,
NSW1,24/11/18 16:30,6837.11,66.09,TRADE,0.06609,,,,
NSW1,24/11/18 17:00,6993.45,93.04,TRADE,0.09304,,,,
NSW1,24/11/18 17:30,7096.44,109.43,TRADE,0.10943,,,,
NSW1,24/11/18 18:00,7135.94,130.68,TRADE,0.13068,,,,
NSW1,24/11/18 18:30,7165.33,135.32,TRADE,0.13532,,,,
NSW1,24/11/18 19:00,7231.55,136.9,TRADE,0.1369,,,,
NSW1,24/11/18 19:30,7321.93,130.85,TRADE,0.13085,,,,
NSW1,24/11/18 20:00,7324.15,147.58,TRADE,0.14758,,,,
NSW1,24/11/18 20:30,7199.49,114.84,TRADE,0.11484,,,,
NSW1,24/11/18 21:00,7103.34,107.26,TRADE,0.10726,,,,
NSW1,24/11/18 21:30,7101.04,107.67,TRADE,0.10767,,,,
NSW1,24/11/18 22:00,7048.18,108.49,TRADE,0.10849,,,,
NSW1,24/11/18 22:30,7070.6,113.43,TRADE,0.11343,,,,
NSW1,24/11/18 23:00,6956.73,107.21,TRADE,0.10721,,,,
NSW1,24/11/18 23:30,6770.64,88.9,TRADE,0.0889,,,,
NSW1,25/11/18 0:00,6609.68,86.58,TRADE,0.08658,,,,
NSW1,25/11/18 0:30,6482.11,76.42,TRADE,0.07642,,,,
NSW1,25/11/18 1:00,6356.96,72.94,TRADE,0.07294,,,,
NSW1,25/11/18 1:30,6123.12,80.86,TRADE,0.08086,,,,
NSW1,25/11/18 2:00,5955.45,82.17,TRADE,0.08217,,,,
NSW1,25/11/18 2:30,5878.63,74.31,TRADE,0.07431,,,,
NSW1,25/11/18 3:00,5774.73,66.86,TRADE,0.06686,,,,
NSW1,25/11/18 3:30,5757.09,66.37,TRADE,0.06637,,,,
NSW1,25/11/18 4:00,5770.4,68.82,TRADE,0.06882,,,,
NSW1,25/11/18 4:30,5811.22,67.79,TRADE,0.06779,,,,
NSW1,25/11/18 5:00,5777.66,54.74,TRADE,0.05474,,,,
NSW1,25/11/18 5:30,5880.17,55.78,TRADE,0.05578,,,,
NSW1,25/11/18 6:00,6000.79,52.09,TRADE,0.05209,,,,
NSW1,25/11/18 6:30,6132.81,51.7,TRADE,0.0517,,,,
NSW1,25/11/18 7:00,6271.84,51,TRADE,0.051,,,,
NSW1,25/11/18 7:30,6451.28,52.69,TRADE,0.05269,,,,
NSW1,25/11/18 8:00,6586.3,59.17,TRADE,0.05917,,,,
NSW1,25/11/18 8:30,6667.99,61.52,TRADE,0.06152,,,,
NSW1,25/11/18 9:00,6731.58,58.71,TRADE,0.05871,,,,
NSW1,25/11/18 9:30,6762.07,61.52,TRADE,0.06152,,,,
NSW1,25/11/18 10:00,6723.3,61.19,TRADE,0.06119,,,,
NSW1,25/11/18 10:30,6545.86,57.48,TRADE,0.05748,,,,
NSW1,25/11/18 11:00,6489.54,62.89,TRADE,0.06289,,,,
NSW1,25/11/18 11:30,6399.13,56.92,TRADE,0.05692,,,,
NSW1,25/11/18 12:00,6373.53,54.03,TRADE,0.05403,,,,
NSW1,25/11/18 12:30,6407.58,59.9,TRADE,0.0599,,,,
NSW1,25/11/18 13:00,6426.48,60.15,TRADE,0.06015,,,,
NSW1,25/11/18 13:30,6390.27,62.75,TRADE,0.06275,,,,
NSW1,25/11/18 14:00,6440.33,66.13,TRADE,0.06613,,,,
NSW1,25/11/18 14:30,6498.75,62.94,TRADE,0.06294,,,,
NSW1,25/11/18 15:00,6578.8,61.66,TRADE,0.06166,,,,
NSW1,25/11/18 15:30,6701.13,71.49,TRADE,0.07149,,,,
NSW1,25/11/18 16:00,6802.89,51.3,TRADE,0.0513,,,,
NSW1,25/11/18 16:30,6966.06,69.45,TRADE,0.06945,,,,
NSW1,25/11/18 17:00,7245.26,103.81,TRADE,0.10381,,,,
NSW1,25/11/18 17:30,7404.72,112.57,TRADE,0.11257,,,,
NSW1,25/11/18 18:00,7514.53,105.09,TRADE,0.10509,,,,
NSW1,25/11/18 18:30,7539.56,113.82,TRADE,0.11382,,,,
NSW1,25/11/18 19:00,7593.91,195.77,TRADE,0.19577,,,,
NSW1,25/11/18 19:30,7658.2,118.57,TRADE,0.11857,,,,
NSW1,25/11/18 20:00,7630.29,117.93,TRADE,0.11793,,,,
NSW1,25/11/18 20:30,7503.51,112.21,TRADE,0.11221,,,,
NSW1,25/11/18 21:00,7319.53,109.41,TRADE,0.10941,,,,
NSW1,25/11/18 21:30,7177.41,100.34,TRADE,0.10034,,,,
NSW1,25/11/18 22:00,7006.33,85.97,TRADE,0.08597,,,,
NSW1,25/11/18 22:30,6993.13,116.97,TRADE,0.11697,,,,
NSW1,25/11/18 23:00,6852.55,101.63,TRADE,0.10163,,,,
NSW1,25/11/18 23:30,6752.14,89.86,TRADE,0.08986,,,,
NSW1,26/11/18 0:00,6606.76,63.31,TRADE,0.06331,,,,
NSW1,26/11/18 0:30,6487.73,58.93,TRADE,0.05893,,,,
NSW1,26/11/18 1:00,6405.66,72.7,TRADE,0.0727,,,,
NSW1,26/11/18 1:30,6176.35,59.1,TRADE,0.0591,,,,
NSW1,26/11/18 2:00,6043.59,60.33,TRADE,0.06033,,,,
NSW1,26/11/18 2:30,5974.06,60.06,TRADE,0.06006,,,,
NSW1,26/11/18 3:00,5903.45,59.29,TRADE,0.05929,,,,
NSW1,26/11/18 3:30,5935.24,60,TRADE,0.06,,,,
NSW1,26/11/18 4:00,6009.03,62.24,TRADE,0.06224,,,,
NSW1,26/11/18 4:30,6278.04,63.84,TRADE,0.06384,,,,
NSW1,26/11/18 5:00,6484.38,60.06,TRADE,0.06006,,,,
NSW1,26/11/18 5:30,6938.16,74.51,TRADE,0.07451,,,,
NSW1,26/11/18 6:00,7304.43,65.76,TRADE,0.06576,,,,
NSW1,26/11/18 6:30,7544.83,96.6,TRADE,0.0966,,,,
NSW1,26/11/18 7:00,7643.03,90.57,TRADE,0.09057,,,,
NSW1,26/11/18 7:30,7640.64,89.87,TRADE,0.08987,,,,
NSW1,26/11/18 8:00,7571.34,74.57,TRADE,0.07457,,,,
NSW1,26/11/18 8:30,7579.16,84.23,TRADE,0.08423,,,,
NSW1,26/11/18 9:00,7617.79,87.77,TRADE,0.08777,,,,
NSW1,26/11/18 9:30,7683.98,81.75,TRADE,0.08175,,,,
NSW1,26/11/18 10:00,7709.69,75.86,TRADE,0.07586,,,,
NSW1,26/11/18 10:30,7688.81,73.07,TRADE,0.07307,,,,
NSW1,26/11/18 11:00,7665.07,87.59,TRADE,0.08759,,,,
NSW1,26/11/18 11:30,7621.33,89.1,TRADE,0.0891,,,,
NSW1,26/11/18 12:00,7596.81,93.99,TRADE,0.09399,,,,
NSW1,26/11/18 12:30,7531.02,86.51,TRADE,0.08651,,,,
NSW1,26/11/18 13:00,7483.15,92.83,TRADE,0.09283,,,,
NSW1,26/11/18 13:30,7552.86,110.45,TRADE,0.11045,,,,
NSW1,26/11/18 14:00,7553.1,92.2,TRADE,0.0922,,,,
NSW1,26/11/18 14:30,7558.79,96.06,TRADE,0.09606,,,,
NSW1,26/11/18 15:00,7634.42,92.61,TRADE,0.09261,,,,
NSW1,26/11/18 15:30,7835.74,99.31,TRADE,0.09931,,,,
NSW1,26/11/18 16:00,7973.28,102.79,TRADE,0.10279,,,,
NSW1,26/11/18 16:30,8095.27,101.71,TRADE,0.10171,,,,
NSW1,26/11/18 17:00,8283.07,126.82,TRADE,0.12682,,,,
NSW1,26/11/18 17:30,8193.93,104.34,TRADE,0.10434,,,,
NSW1,26/11/18 18:00,8226.58,93.2,TRADE,0.0932,,,,
NSW1,26/11/18 18:30,8116.43,115,TRADE,0.115,,,,
NSW1,26/11/18 19:00,8165.8,111.67,TRADE,0.11167,,,,
NSW1,26/11/18 19:30,8189.47,109.98,TRADE,0.10998,,,,
NSW1,26/11/18 20:00,8112.75,115.6,TRADE,0.1156,,,,
NSW1,26/11/18 20:30,7943.59,92.06,TRADE,0.09206,,,,
NSW1,26/11/18 21:00,7762.76,93.92,TRADE,0.09392,,,,
NSW1,26/11/18 21:30,7645.63,97.26,TRADE,0.09726,,,,
NSW1,26/11/18 22:00,7479.88,88.71,TRADE,0.08871,,,,
NSW1,26/11/18 22:30,7504.16,83.24,TRADE,0.08324,,,,
NSW1,26/11/18 23:00,7393.98,75.74,TRADE,0.07574,,,,
NSW1,26/11/18 23:30,7279.29,65.89,TRADE,0.06589,,,,
NSW1,27/11/18 0:00,7156.44,61.17,TRADE,0.06117,,,,
NSW1,27/11/18 0:30,7020.74,57.78,TRADE,0.05778,,,,
NSW1,27/11/18 1:00,6802.72,58.87,TRADE,0.05887,,,,
NSW1,27/11/18 1:30,6575.2,60.62,TRADE,0.06062,,,,
NSW1,27/11/18 2:00,6357.44,60.52,TRADE,0.06052,,,,
NSW1,27/11/18 2:30,6190.89,62.84,TRADE,0.06284,,,,
NSW1,27/11/18 3:00,6168.31,62.27,TRADE,0.06227,,,,
NSW1,27/11/18 3:30,6141.64,60.25,TRADE,0.06025,,,,
NSW1,27/11/18 4:00,6247.02,64.22,TRADE,0.06422,,,,
NSW1,27/11/18 4:30,6485.28,66.4,TRADE,0.0664,,,,
NSW1,27/11/18 5:00,6639.73,57.95,TRADE,0.05795,,,,
NSW1,27/11/18 5:30,7113.87,59.15,TRADE,0.05915,,,,
NSW1,27/11/18 6:00,7532.77,64.11,TRADE,0.06411,,,,
NSW1,27/11/18 6:30,7759.16,75.54,TRADE,0.07554,,,,
NSW1,27/11/18 7:00,8027.66,96.69,TRADE,0.09669,,,,
NSW1,27/11/18 7:30,8052.33,85.46,TRADE,0.08546,,,,
NSW1,27/11/18 8:00,7986.01,91.59,TRADE,0.09159,,,,
NSW1,27/11/18 8:30,7972.51,104.14,TRADE,0.10414,,,,
NSW1,27/11/18 9:00,7947.21,120.91,TRADE,0.12091,,,,
NSW1,27/11/18 9:30,7902.02,104.92,TRADE,0.10492,,,,
NSW1,27/11/18 10:00,7838.18,91.67,TRADE,0.09167,,,,
NSW1,27/11/18 10:30,7789.71,95.31,TRADE,0.09531,,,,
NSW1,27/11/18 11:00,7740.01,91.45,TRADE,0.09145,,,,
NSW1,27/11/18 11:30,7712.45,89.08,TRADE,0.08908,,,,
NSW1,27/11/18 12:00,7799.28,111.08,TRADE,0.11108,,,,
NSW1,27/11/18 12:30,7840.13,104.68,TRADE,0.10468,,,,
NSW1,27/11/18 13:00,7937.91,89.76,TRADE,0.08976,,,,
NSW1,27/11/18 13:30,8028.66,89.97,TRADE,0.08997,,,,
NSW1,27/11/18 14:00,8141.44,87.64,TRADE,0.08764,,,,
NSW1,27/11/18 14:30,8117.31,75.44,TRADE,0.07544,,,,
NSW1,27/11/18 15:00,8270.42,80.28,TRADE,0.08028,,,,
NSW1,27/11/18 15:30,8389.53,81.01,TRADE,0.08101,,,,
NSW1,27/11/18 16:00,8448.85,85.64,TRADE,0.08564,,,,
NSW1,27/11/18 16:30,8549.31,111.87,TRADE,0.11187,,,,
NSW1,27/11/18 17:00,8610.13,96.17,TRADE,0.09617,,,,
NSW1,27/11/18 17:30,8510.24,104.52,TRADE,0.10452,,,,
NSW1,27/11/18 18:00,8485.08,102.92,TRADE,0.10292,,,,
NSW1,27/11/18 18:30,8461.89,99.22,TRADE,0.09922,,,,
NSW1,27/11/18 19:00,8534.15,115.16,TRADE,0.11516,,,,
NSW1,27/11/18 19:30,8467.82,112.85,TRADE,0.11285,,,,
NSW1,27/11/18 20:00,8373.78,126.07,TRADE,0.12607,,,,
NSW1,27/11/18 20:30,8146.18,107.19,TRADE,0.10719,,,,
NSW1,27/11/18 21:00,7836.17,81.03,TRADE,0.08103,,,,
NSW1,27/11/18 21:30,7805.48,81.74,TRADE,0.08174,,,,
NSW1,27/11/18 22:00,7607.83,78.52,TRADE,0.07852,,,,
NSW1,27/11/18 22:30,7608.86,108.53,TRADE,0.10853,,,,
NSW1,27/11/18 23:00,7432.02,82.5,TRADE,0.0825,,,,
NSW1,27/11/18 23:30,7330.08,70.97,TRADE,0.07097,,,,
NSW1,28/11/18 0:00,7161.65,68.84,TRADE,0.06884,,,,
NSW1,28/11/18 0:30,7041.59,63.81,TRADE,0.06381,,,,
NSW1,28/11/18 1:00,6792.84,53.75,TRADE,0.05375,,,,
NSW1,28/11/18 1:30,6561.56,59.66,TRADE,0.05966,,,,
NSW1,28/11/18 2:00,6291.66,57.84,TRADE,0.05784,,,,
NSW1,28/11/18 2:30,6247.63,63.98,TRADE,0.06398,,,,
NSW1,28/11/18 3:00,6171.48,58.53,TRADE,0.05853,,,,
NSW1,28/11/18 3:30,6230.82,60.67,TRADE,0.06067,,,,
NSW1,28/11/18 4:00,6376.9,67.5,TRADE,0.0675,,,,
NSW1,28/11/18 4:30,6554.86,64.3,TRADE,0.0643,,,,
NSW1,28/11/18 5:00,6779.44,60.16,TRADE,0.06016,,,,
NSW1,28/11/18 5:30,7258.66,66.88,TRADE,0.06688,,,,
NSW1,28/11/18 6:00,7717.29,86.72,TRADE,0.08672,,,,
NSW1,28/11/18 6:30,7985.12,132.53,TRADE,0.13253,,,,
NSW1,28/11/18 7:00,8215.88,118.25,TRADE,0.11825,,,,
NSW1,28/11/18 7:30,8341.79,108.19,TRADE,0.10819,,,,
NSW1,28/11/18 8:00,8353.82,108.19,TRADE,0.10819,,,,
NSW1,28/11/18 8:30,8428.49,113.81,TRADE,0.11381,,,,
NSW1,28/11/18 9:00,8380.36,114.58,TRADE,0.11458,,,,
NSW1,28/11/18 9:30,8427.59,104.61,TRADE,0.10461,,,,
NSW1,28/11/18 10:00,8454.26,97.95,TRADE,0.09795,,,,
NSW1,28/11/18 10:30,8467.84,93.75,TRADE,0.09375,,,,
NSW1,28/11/18 11:00,8443.23,94.25,TRADE,0.09425,,,,
NSW1,28/11/18 11:30,8320.88,73.86,TRADE,0.07386,,,,
NSW1,28/11/18 12:00,8242.4,65.84,TRADE,0.06584,,,,
NSW1,28/11/18 12:30,8237.77,60.22,TRADE,0.06022,,,,
NSW1,28/11/18 13:00,8141.67,56.75,TRADE,0.05675,,,,
NSW1,28/11/18 13:30,8072.56,62.14,TRADE,0.06214,,,,
NSW1,28/11/18 14:00,8049.94,58.88,TRADE,0.05888,,,,
NSW1,28/11/18 14:30,8087.97,58.22,TRADE,0.05822,,,,
NSW1,28/11/18 15:00,8156.21,64.71,TRADE,0.06471,,,,
NSW1,28/11/18 15:30,8168.99,78.53,TRADE,0.07853,,,,
NSW1,28/11/18 16:00,8283.33,93.45,TRADE,0.09345,,,,
NSW1,28/11/18 16:30,8288.32,101.65,TRADE,0.10165,,,,
NSW1,28/11/18 17:00,8470.81,153.02,TRADE,0.15302,,,,
NSW1,28/11/18 17:30,8376.59,109.66,TRADE,0.10966,,,,
NSW1,28/11/18 18:00,8387.78,100.04,TRADE,0.10004,,,,
